迪安诊断,迪安诊断技术集团股份有限公司,浙江省杭州市西湖区金蓬街329号2幢5层,,
迪耳药业,浙江迪耳药业有限公司,浙江省金华市婺城区金衢路128号,,
迪丰投资,上海迪丰投资有限公司,中国(上海)自由贸易试验区富特西一路155号C座六层E10室,,
迪佳通电子,四川迪佳通电子有限公司,绵阳市科创园区九洲大道259号总装车间A栋2层,,
迪康药业,成都迪康药业股份有限公司,成都高新区（西区）迪康大道一号,,
迪康药业的,西藏诺迪康药业股份有限公司,拉萨市北京中路９３号,,
迪科远望,北京迪科远望科技有限公司,"北京市海淀区苏州街31,33号7层706",,
迪隆科技,深圳英迪隆科技有限公司,深圳市光明新区公明街道根玉路与南明路交汇处宏奥工业园7栋4-5楼,,
迪马,重庆市迪马实业股份有限公司,重庆市南岸区长电路8号,,
迪马股份,重庆市迪马实业股份有限公司,重庆市南岸区长电路8号,,
迪瑞医疗,迪瑞医疗科技股份有限公司,长春市高新技术产业开发区云河街95号,,
迪塞恩贸易,宁波迪塞恩贸易有限公司,宁波市江北区江北大道1236弄9号8幢二层,,
迪赛基业,宁波迪赛基业不动产服务股份有限公司,浙江省宁波市鄞州区沧海路1918弄18号（1－1）,,
迪森锅炉,迪森(常州)锅炉有限公司,常州市新北区创业西路21号,,
迪森家锅,北京迪森家用锅炉销售有限公司,北京市丰台区南方庄一号院2号楼20层2003室,,
迪森设备,秦皇岛迪森冶金设备有限公司,河北省秦皇岛市海港区广场西路86-319号,,
迪森生物,肇庆迪森生物能源技术有限公司,四会市龙甫镇亚洲金属资源再生工业基地（宗地编号F12）,,
迪思传媒,北京迪思公关顾问有限公司,北京市朝阳区高井文化园8号东亿国际<em>传媒</em>产业园c7楼202室,,
迪威合讯,深圳市迪威合讯科技有限公司,深圳市南山区深南大道以北世纪假日广场D座1602,,
迪威迅,深圳市迪威迅股份有限公司,深圳市南山区西丽街道茶光路1089号深圳集成电路设计应用产业园306-1、306-2、307-2室,,
地博矿业,广西地博矿业集团股份有限公司,南宁市金湖路６３号金源现代城１９层西塔,,
地电的,宁波市慈溪进出口股份有限公司,慈溪市浒山寺山路外贸大厦,,
地东设计,淄博秘境空间工程设计有限公司,山东省淄博市高新区创业火炬广场C座707室,,
地号土地使用权,珠海熊谷房产发展有限公司,珠海市香洲湾仔中盛路29号中国银行湾仔支行三楼、五楼,,
地杰置业,上海地杰置业有限公司,上海市浦东新区莲振路298号4号楼F205室,,
地浦科技,江苏地浦科技股份有限公司,灌南县堆沟港镇（化学工业园）,,
地铁时代传媒,上海地铁时代传媒发展有限公司,嘉定区徐行镇澄浏路588号,,
帝奥集团,江苏帝奥控股集团股份有限公司,南通市通州区金沙镇新金西路66号,,
帝奥投资,江苏帝奥投资有限公司,南通市通州区金沙镇新金西路66号,,
帝瀚机械,重庆帝瀚动力机械有限公司,重庆市璧山区璧泉街道剑山路100号,,
帝华科技,四川帝华汽车科技股份有限公司,四川省成都经济技术开发区南一路666号,,
帝杰曼,帝杰曼科技股份有限公司,浙江省温州市鹿城区方工路9号,,
帝晶光电,深圳市帝晶光电科技有限公司,"深圳市宝安区福永街道凤凰社区第三工业区第三工业园厂房A5幢一层、A6幢,在福海街道大洋路南侧3栋二楼、3栋三楼A、3栋三层B区,4栋二楼A、4栋三楼,福海街道大洋社区新塘路44-1号A-4、B-4设有经营场所从事生产经营活动",,
帝龙永孚,海宁帝龙永孚新材料有限公司,海宁市周王庙镇华锦路6号,,
帝姆沃克,苏州迪牧沃科电气有限公司,苏州市相城区阳澄湖镇岸山村石田路3号4车间二楼,,
帝亚一维,帝亚一维汽车销售有限公司,浙江省宁波市奉化区经济开发区滨海新区滨湾路99号(15幢175)(自主申报),,
帝益肥,帝益生态肥业股份公司,郑州市二七区马寨产业聚集区东方路12号,,
第六大洲,中铁房地产集团济南第六大洲有限公司,山东省济南市历城区荷花路街道宁华路3号,,
第六元素,常州第六元素材料科技股份有限公司,常州市武进经济开发区西太湖大道9号,,
第七大道,深圳第七大道科技有限公司,深圳市南山区粤海街道科技园社区科苑路15号科兴科学园A栋A4-1307,,
第一波,深圳市第一波网络科技有限公司,深圳市南山区粤海街道科苑路15号科兴科学园C栋3单元503号,,
第一教育,第一摩码教育投资(北京)有限公司,北京市东城区香河园街1号10号楼3层312室,,
第一三共,第一三共(中国)投资有限公司,中国（上海）自由贸易试验区居里路500号3幢,,
第一通正设施股份有限公司,第一通正设施(北京)股份有限公司,北京市东城区香河园路1号10号楼311室,,
第一投资招商有限公司,第一投资招商股份有限公司北京办事处,北京市朝阳区大山子北里小5号楼412,,
第一文体,第一摩码体育文化发展(北京)股份有限公司,北京市东城区香河园街1号院4号楼,,
第一医药,上海第一医药股份有限公司,上海市南京东路616号,,
典范医疗,上海典范医疗科技有限公司,上海市张江高科技产业东区瑞庆路528号21幢甲号3层,,
典扬互娱,典扬互娱(上海)科技有限公司,上海市嘉定区真南路4268号2幢J1728室,,
点嘀互联,深圳市点嘀互联网络有限公司,深圳市龙岗区吉华街道甘李二路9号金苹果创新园A栋901,,
点点乐,河北点点乐网络科技有限公司,石家庄市新石中路377号物联网大厦C座8层,,
点亮壹期,南京点量壹期股权投资合伙企业(有限合伙),南京经济技术开发区恒达路3号科创基地312室,,
点米科技,廊坊市点米科技有限公司,廊坊市广阳区解放道211号锦瑞尚城商业12-1-109,,
点石市政,苏州工业园区点石市政设计有限责任公司,苏州工业园区民生路15号,,
点信传媒有限公司,云南指点通通信传媒有限公司,云南省昆明市盘龙区白龙路与环城东路交叉口滇高商务大楼8层801、806、807、808室,,
电广传媒,湖南电广传媒股份有限公司,长沙市浏阳河大桥东,,
电科投资,成都电科投资有限公司,中国(四川)自由贸易试验区成都市双流区西南航空港经济开发区公兴街道华府大道四段999号,,
电力集团,内蒙古电力(集团)有限责任公司,内蒙古自治区呼和浩特市赛罕区锡林南路２８号,,
电力设计的,中国石油化工股份有限公司,北京市朝阳区朝阳门北大街22号,,
电力研究院,山东电力研究院,山东省济南市市中区望岳路2000号,,
电联,电联工程技术股份有限公司,浙江省杭州市萧山区杭州江东工业园区江东五路7589号,,
电联集团,浙江电联集团有限公司,杭州市江干区万象城3幢3902室,,
电联控股,电联控股集团有限公司,杭州市江干区九环路63号-4-316,,
电商公司,民生电商控股(深圳)有限公司,深圳市前海深港合作区前湾一路63号前海企业公馆1A栋3层101室 经营场所:深圳市南山区后海大道芒果网大厦18楼,,
电视业务,深圳创维-RGB电子有限公司,深圳市南山区粤海街道深南大道南创维大厦A座13-16楼(仅限办公),,
电信国脉,黑龙江电信国脉工程股份有限公司,黑龙江省哈尔滨市南岗区通达街14号,,
电信器件,武汉电信器件有限公司,武汉市洪山区邮科院路88号,,
电信易通,北京电信易通信息技术股份有限公司,北京市海淀区昆明湖南路51号B座一层108号,,
电讯盈科的,电讯盈科(北京)有限公司,北京市海淀区三里河路1号1号楼三层5118室,,
电冶集团,广西水利电业集团有限公司,南宁市青秀区厢竹大道30号,,
电装投资有限公司,电装(中国)投资有限公司,北京市朝阳区东三环北路5号1幢518室,,
电子世界发展,深圳华强电子世界发展有限公司,深圳市福田区华强北路1019号华强广场2栋A-502(06-07)房,,
电子网板,南京电子网板有限公司,南京市中央门外<em>网板</em>路8号,,
爹地宝贝,爹地宝贝股份有限公司,福清市新厝镇蒜岭村,,
蝶彩资产,蝶彩资产管理(上海)有限公司,上海市崇明区新河镇新申路921弄2号E区303室(上海富盛经济开发区),,
叮当医药,天津叮当医药有限公司,天津市武清区下朱庄街天湖路170号2029室,,
叮咚出行,广东幸福叮咚出行科技有限公司,广州市番禺区桥南街番禺大道北自编1684号A座121-127,,
顶固集创,广东顶固集创家居股份有限公司,中山市东凤镇和穗工业园,,
顶立科技,湖南顶立科技有限公司,长沙经济技术开发区星沙产业基地蓝田北路以东、凉塘东路以北、双塘路以西湖南<em>顶</em><em>立</em>科技有限公司内,,
鼎昌公司,宜昌市鑫鼎实业有限公司,宜昌市伍家岗区伍临路33号C区6栋（鑫<em>鼎</em>大楼4楼）,,
鼎丰信息,青岛鼎丰信息科技有限公司,山东省青岛市崂山区香港东路128号37号楼1层,,
鼎峰化工,山东鼎峰化工科技有限公司,山东省临沂市经济开发区金科财税大厦6楼A607-11,,
鼎汉技术,北京鼎汉技术集团股份有限公司,北京市丰台区南四环西路188号十八区2号楼(园区),,
鼎恒影业,广西鼎恒影业有限公司,南宁市青秀区仙湖大道中16号海茵·国际花城一期20栋,,
鼎竑信息的,北京鼎竑信息技术有限公司,北京市朝阳区酒仙桥路10号[26-2]3号楼一层104室,,
鼎鸿科技,新蔡鼎鸿科技有限公司,新蔡县产业集聚区神华科技园九号楼,,
鼎湖区新城区,中国移动通信集团广东有限公司鼎湖分公司鼎湖大道服务厅,肇庆<em>鼎湖区</em><em>新城区</em>民乐大道3号一楼,,
鼎辉电子,陕西鼎辉电子科技有限公司,陕西省西安市沣东新城建章路街道孟家村65号104室,,
鼎甲科技,广州鼎甲计算机科技有限公司,广州高新技术产业开发区科学大道243号901房,,
鼎焌电气的,青岛鼎焌电气有限公司,青岛市城阳区王沙路88-1号,,
鼎立置业上海,鼎立置业(上海)有限公司,上海市嘉定区华亭镇浏翔公路7318号3幢102室,,
鼎联科通讯,浙江鼎联科通讯技术有限公司,杭州市高新区之江科技工业园东信大道69号2幢5楼501室,,
鼎龙股份,湖北鼎龙控股股份有限公司,武汉市经济技术开发区东荆河路1号,,
鼎奇幼教,内蒙古鼎奇幼教科教有限公司,内蒙古自治区呼和浩特市玉泉区石西路九号（紫维集团办公楼四楼）,,
鼎商动力,青岛鼎商动力软件股份有限公司,山东省青岛市高新区秀园路2号清华科创慧谷D区22&amp;23栋,,
鼎晟电子,西安鼎晟电子科技有限公司,陕西省西安市高新区西部大道158号天和防务公司新区A座310-312室,,
鼎盛钢构,张家港市鼎盛钢构有限公司,杨舍镇河头村,,
鼎泰药研,江苏鼎泰药物研究股份有限公司,南京市江北新区新锦湖路3-1号中丹生态生命科学产业园一期A栋825-6室,,
鼎欣地产,岳阳欣鼎乐天地产代理有限公司,岳阳经济技术开发区屈原路285号金辉综合楼六楼,,
常辅,常州常辅电站设备有限公司,常州市新北区华山路18号,,
超帆牧业,西乡县超帆牧业科技有限公司,陕西省汉中市西乡县沙河镇沙河村二组,,
诚益通,北京诚益通控制工程科技股份有限公司,北京市大兴区中关村科技园区大兴生物医药产业基地永大路38号6幢4层418室,,
橙牛汽车管家,杭州达则科技有限公司,浙江省杭州市西湖区留下街道西溪路628号B座406室,,
楚钟磷化,钟祥市楚钟磷化有限公司,湖北省钟祥市胡集镇,,
达凯公司,德阳凯达门业有限公司,四川省德阳市中江县成德工业园区辑庆大道南段9号,,
达纳森,西安达纳森物联科技有限公司,陕西省西安市高新区丈八街办沣惠南路34号摩尔中心1幢1单元403室,,
达孜正道,达孜县正道咨询有限公司,西藏自治区拉萨市达孜县<em>达孜</em>工业园区创业基地大楼2-12-09B,,
大方软件,郑州大方软件股份有限公司,郑州高新区翠竹街1号5栋,,
大弗公关,北京大弗公关顾问有限公司,北京市朝阳区日坛北路17号院1号楼4层4053,,
大力包装,河南大力包装有限公司,武陟县产业集聚区工业北路198号,,
大陆桥,北京大陆桥文化传媒股份有限公司,北京市海淀区清河毛纺路(清河供应站)7幢3层301、302、303室,,
大马铁路,鄂尔多斯大马铁路有限责任公司,内蒙古自治区鄂尔多斯市准格尔旗薛家湾镇水晶路,,
大生农业金融,上海大生农业金融科技股份有限公司,中国（上海）自由贸易试验区浦东大道2056号仁和大厦706室,,
大晟资产,重庆大晟资产经营(集团)有限公司,重庆市大渡口区春晖路街道金桥路8号,,
大石头,长白山森工集团大石头林业有限公司,吉林省敦化市<em>大石头</em>镇,,
大唐控股,大唐电信科技产业控股有限公司,北京市海淀区学院路40号一区,,
大唐微电子,大唐微电子技术有限公司,北京市海淀区永嘉北路6号,,
大同水泥,大同冀东水泥有限责任公司,山西省大同市云冈区口泉新东街,,
大屯铝业,太原擎天伟业太阳能技术有限公司,太原市阳曲县黄寨镇<em>大屯</em>庄村（太原市东方<em>铝业</em>往南200米）,,
大新华航空,大新华航空有限公司,海南省海口市海秀路29号,,
大亚木业（江西）有限公司,大亚木业(江西)有限公司,江西省抚州市临川区抚北工业园区,,
大杨创世,大连大杨创世服饰有限公司,辽宁省大连市普兰店区杨树房街道大杨路13号,,
大易云,上海大易云计算股份有限公司,上海市浦东新区东方路3601号5号楼1242室,,
大永固建材,福建省大永固建材有限公司,福建省宁德市福安市湾坞镇梅洋村3号,,
大娱号,福建大娱号信息科技股份有限公司,福建省福州市鼓楼区软件大道89号福州软件园F区1号楼10层,,
大苑新时代,大连新时代网苑,辽宁省大连市旅顺口区开发区金华街34-3-1号,,
大族医疗,深圳市大族医疗设备有限公司,深圳市南山区高新科技园松坪山工厂区5号路8号,,
丹东东方,丹东东方测控技术股份有限公司,丹东市沿江开发区滨江中路136号,,
丹化科技,丹化化工科技股份有限公司,江苏省丹阳市南三环路888号高新技术创新园C1楼,,
淡马锡,南京淡马锡文化发展有限公司,南京市秦淮区双桥新村1号,,
当代东方,当代东方投资股份有限公司,山西省大同市口泉,,
当代明诚,武汉当代明诚文化体育集团股份有限公司,武汉市东湖新技术开发区光谷大道116号<em>当代</em>国际花园总部基地15号楼15层,,
道博,江苏道博化工有限公司,灌南县堆沟港镇(连云港化工产业园区亚邦路1号),,
道达尔中国,道达尔(中国)投资有限责任公司,北京市朝阳区建国门外大街1号国贸大厦1座2808室,,
道蓬科技,江苏道蓬科技有限公司,江苏省如东县长沙镇洋口港临港工业区,,
得茂公司,茂隆荞得旺(湖北)荞麦制品有限公司,松滋市南海镇张家坪村,,
得润精密,深圳得润精密零组件有限公司,"深圳市光明新区观光路得润电子工业园A栋1、2层,B栋1层",,
德达资源,嘉兴德达资源循环利用有限公司,浙江省嘉善县西塘镇大舜三家路98号,,
德而美,国药口腔医疗器械(天津)有限公司,天津市河北区盈月公寓3-201,,
德尔未来,德尔未来科技控股集团股份有限公司,江苏省苏州市吴江区七都镇七都大道,,
德国KACO ,德国KACO新能源有限公司北京代表处,北京市朝阳区百子湾西里403号楼5层510室,,
德豪润达,安徽德豪润达电气股份有限公司,安徽省蚌埠市高新区燕南路1308号,,
德衡保安,山东德衡保安服务股份有限公司,山东省烟台市芝罘区海港路29号华达大厦21楼2121室,,
德宏物业,珠海市斗门区德宏物业有限公司,斗门区斗门镇斗门大道北81号,,
德宏银润,德宏银润矿业集团有限公司,云南省德宏州芒市勐焕路11号财富中心写字楼14-16F,,
德华集团,德华集团控股股份有限公司,浙江省德清县洛舍镇杨树湾工业区,,
德杰美格斯,深圳市德杰美格斯科技有限公司,深圳市南山区粤海街道科技园社区科慧路1号沛鸿大厦A2-507,,
德兰尼特,常州德兰尼特智能科技有限公司,武进区遥观镇今创茗园6幢101号,,
德力晟,武汉德力晟机电设备有限公司,武汉市新洲区阳逻街余集村二组,,
德马吉,德马吉国际展览有限公司,上海市松江区石湖荡镇塔汇路609号,,
德美彩印,浙江德美彩印有限公司,桐乡市石门镇琴秋西路388号,,
德棉集团,山东德棉集团有限公司,德州市德城区顺河西路１８号,,
德诺车道,江苏德诺车道汽车服务股份有限公司,无锡市安镇先锋中路25-7,,
德仁药业,珲春市德仁药业有限公司,吉林省延边州珲春市靖和街环亚山城小区117栋1、2、3、4号门市,,
德荣化工,浙江德荣化工有限公司,中国(浙江)自由贸易试验区舟山市定海区临城街道金岛路20号舟基大厦1115室,,
德赛集团,德赛集团有限公司,温州市瓯海经济开发区翠柏路8号,,
德威铸造,东莞德威铸造制品有限公司,东莞市清溪镇浮岗工业区,,
德信,德信控股集团有限公司,浙江省祥园路99号1号楼308室,,
德雄化工有限公司,云南德雄化工有限公司,禄丰县金山镇董户村,,
德译医疗,杭州德译医疗科技有限公司,浙江省杭州市余杭区余杭经济技术开发区新颜路22号7幢501G,,
德源投资,湖南常德市德源投资开发有限公司,湖南省常德经济技术开发区桃林路661号(双创大厦19楼),,
德泽世家,深圳德泽世家科技投资有限公司,深圳市龙华新区龙华街道玉龙路圣莫丽斯花园A区32栋,,
德展健康,德展大健康股份有限公司,新疆乌鲁木齐市天山区金银路53号金融大厦1611室,,
德众股份,湖南德众汽车销售服务股份有限公司,湖南省怀化市鹤城区怀化工业园鹤城分园鸭嘴岩物流产业区,,
德州机械,德州力维机械有限公司,山东省德州市德城区于官屯村新华工业园华润路西,,
迪岸双赢,迪岸双赢集团有限公司,北京市石景山区实兴大街30号院3号楼2层B-0364房间,,
安賢園中國控股有限公司,axy@anxianyuanchina.com,,1999/10/29,香港铜锣湾礼顿道77号礼顿中心1215室
泸州安翔民爆物资有限公司,747433837@qq.com,600万元人民币,2006/12/26,泸州市龙马潭区龙马大道三段10号
常州电站辅机股份有限公司,yjs@czcdf.cn,3662.2224万元人民币,1979/1/15,江苏省武进高新技术产业开发区凤栖路8号
西乡县超帆牧业科技有限公司,-,1000万元人民币,2011/9/30,陕西省汉中市西乡县沙河镇沙河村二组
北京诚益通控制工程科技股份有限公司,xingzhengbu@eastctn.com,27200.8896万元人民币,2003/7/22,北京市大兴区中关村科技园区大兴生物医药产业基地永大路38号6幢4层418室
杭州达则科技有限公司,minfang.chen@qichekb.com,280.7098万元人民币,2014/3/12,浙江省杭州市西湖区留下街道西溪路628号B座406室
钟祥市楚钟磷化有限公司,2506122003@qq.com,5000万元人民币,2000/3/22,湖北省钟祥市胡集镇
深圳市易达凯电子有限公司,simon@e-z-key.com,300万元人民币,2009/9/30,深圳市南山区桃源街道学苑大道1001号南山智园A4栋201
西安达纳森物联科技有限公司,-,500万元人民币,2017/3/30,陕西省西安市高新区丈八街办沣惠南路34号摩尔中心1幢1单元403室
达孜县正道咨询有限公司,2178247465@qq.com,100万元人民币,2014/1/22,西藏自治区拉萨市达孜县达孜工业园区创业基地大楼2-12-09B
海南大东海旅游中心股份有限公司,hnddhhn@21cn.com,36410万元人民币,1993/4/26,三亚市河东区大东海
郑州大方软件股份有限公司,001@dfsoft.com.cn,1800万元人民币,1998/7/1,郑州高新区翠竹街1号5栋
北京大弗公关顾问有限公司,1099423299@qq.com,500万元人民币,2015/8/4,北京市朝阳区日坛北路17号院1号楼4层4053
河南大力包装有限公司,13598531985@163.com,2000万元人民币,2015/4/23,武陟县产业集聚区工业北路198号
道博,浦江县道博水晶工艺品有限公司,浙江省浦江县文景1区245号,,
德仁药业,四川德仁堂药业连锁有限公司,成都市青羊区鼓楼北二街36号,,
迪庆有色,云南迪庆有色金属有限责任公司,云南省迪庆藏族自治州香格里拉市格咱乡格咱村普朗铜矿,,
迪森股份,广州迪森热能技术股份有限公司,广州市经济技术开发区东区东众路42号,,
迪信通,北京迪信通商贸股份有限公司,北京市海淀区北洼西里颐安嘉园18号楼C座颐安商务楼4层101室,,
笛女传媒,重庆笛女阿瑞斯影视传媒有限公司,重庆市渝中区中山二路192号港天大厦B座25层,,
地宝网络,广州地宝网络科技有限公司,广州高新技术产业开发区科丰路91号2614,,
地久毛巾,上海地久毛巾有限公司,上海市徐汇区龙华路2465号,,
地块,特步(中国)有限公司,泉州经济技术开发区清濛园区7号街坊9(C)号<em>地块</em>,,
地理信息产业园,黑龙江省地理信息产业园有限公司,黑龙江省哈尔滨市呼兰区利民镇孙花屯254号楼,,
地神种业,河南黄泛区地神种业有限公司,黄泛区农场地<em>神</em>区建设西路351号,,
帝大投资,天津帝达投资有限公司,天津市东丽区东丽开发区一纬路24号东谷中心2号楼1201-01室,,
帝龙文化,浙江聚力文化发展股份有限公司,浙江省临安市玲珑街道玲珑工业区环南路1958号,,
帝欧家居,广东迪欧家具实业有限公司,中山市小榄镇华园路10号,,
帝斯曼淄博,灿盛制药(淄博)有限公司,山东省<em>淄博</em>高新区牧龙山路1033号,,
帝文实业,上海帝文实业发展有限公司,上海市长宁区镇宁路465弄161号3号楼301室,,
第九城市,上海第九城市信息技术有限公司,中国(上海)自由贸易试验区碧波路690号3幢201室,,
第五季实业,浙江第五季实业有限公司,杭州市江干区采荷五安路1号三楼10室,,
第一波网络,深圳市第一波网络科技有限公司,深圳市南山区粤海街道科苑路15号科兴科学园C栋3单元503号,,
第一财经,上海第一财经传媒有限公司,上海市静安区南京西路651号9楼,,
第一创业,第一创业证券股份有限公司,深圳市福田区福华一路115号投行大厦20楼,,
第一体育部分,杭州雅客多百货有限公司,杭州市上城区近江路1号,,
第一物业,第一物业服务(北京)有限公司,北京市海淀区青云里满庭芳园小区配套公建二层,,
缔顺科技,江西缔顺江科技有限公司,江西省玉屏东大街299号清华科技园(江西)内的华江大厦A楼第叁层302室,,
典扬娱乐,典扬文化娱乐(上海)有限公司,上海市徐汇区龙腾大道2879号3楼3466室,,
点击网络,厦门鑫点击网络集团股份有限公司,厦门火炬高新区软件园华讯楼A区B1F-046,,
点猫科技,深圳点猫科技有限公司,深圳市前海深港合作区南山街道兴海大道3044号信利康大厦25A26A、27A-D、28A-B、29A-D、30A-B、31A-D,,
电光科技,电光防爆科技股份有限公司,浙江省乐清经济开发区纬五路180号,,
电魂网络,杭州电魂网络科技股份有限公司,浙江省杭州市滨江区西兴街道滨安路435号,,
电建地产,中国电建地产集团有限公司,北京市海淀区玲珑路9号院东区9号楼4层406、7层707、 8层808、9层909、10层1010,,
电科能源,中电科能源股份有限公司,重庆市璧山区璧泉街道永嘉大道111号,,
电科院,广东电科院能源技术有限责任公司,广东省广州市越秀区西华路捶帽新街1-3号华业大厦附楼501-503室,,
电控阳光,北京电控阳光房地产开发有限公司,北京市朝阳区东三环北路辛2号2幢18层1805B室,,
电力资产,国网天津市电力公司,天津市河北区五经路39号,,
电明科技,深圳市电明科技股份有限公司,深圳市宝安区新安街道兴东社区71区教育工业大厦601,,
电气阀门,利欧集团股份有限公司,浙江省温岭市滨海镇利欧路1号,,
电通物联,宁夏电通物联网科技股份有限公司,银川金凤区宁安大街490号银川IBI育成中心3号楼,,
电子集团,熊猫电子集团有限公司,南京经济技术开发区内(玄武区中山东路301号),,
雕龙数据,武汉雕龙医疗数据服务股份有限公司,洪山区文化大道555号融科智谷A5号楼12号,,
叮当中医,山西叮当中医门诊有限公司,山西省太原市万柏林区和平南路205号万科蓝山五期N5-1011号商铺,,
鼎鼎彩公司,北京鼎鼎彩科技有限公司,北京市怀柔区雁栖经济开发区雁栖大街13号3层,,
鼎汉检测,北京鼎汉检测技术有限公司,北京市丰台区南四环西路188号十八区2号楼10层(园区),,
鼎恒升药业,黑龙江鼎恒升药业有限公司,黑龙江省齐齐哈尔市铁锋区龙华路92号,,
鼎辉物业,苏州鼎辉物业管理有限公司,苏州市虎池路1588号,,
鼎辉新材料,溧阳市鼎辉新材料有限公司,溧阳市社渚镇周城村河西路44号101室,,
鼎嘉信息,深圳市鼎嘉信息科技有限公司,深圳市南山区粤海街道高新区社区高新南九道10号深圳湾科技生态园10栋B2001-02,,
鼎亮汇通,宁波鼎亮汇通股权投资中心(有限合伙),浙江省宁波市北仑区梅山七星路88号1幢401室B区J0430,,
鼎龙文化,鼎龙文化股份有限公司,汕头市澄海区澄华工业区玉亭路,,
鼎昇环保,天津滨海鼎昇环保科技工程有限公司,天津市滨海新区汉沽开发区西街38号（1号大楼三层306、307）,,
鼎盛天工,江西省鼎盛天工玻璃有限公司,江西省南昌市安义县工业园区,,
鼎盛天工工程机械有限公司,兰州鼎盛天工工程机械有限公司,甘肃省兰州市七里河区西津西路935号第32幢1单元805号,,
鼎芯无限,深圳市鼎芯无限科技有限公司,深圳市龙华新区民治街道梅龙路与民旺路相交处七星商业广场B座903、905、906室（办公场所）,,
鼎新实业,成都鼎新实业有限责任公司,成都市武侯区玉林东街16号,,
鼎鑫矿业,三明市鼎鑫矿业有限公司,三明市三元区工业南路111号5幢204号,,
鼎鑫水泥,河北金隅鼎鑫水泥有限公司,石家庄市鹿泉区宜安镇东焦村,,
鼎信保理公司,金源鼎信商业保理有限公司,山东省潍坊市奎文区民生东街1070号恒易宝莲金融中心宝莲大厦2-2201-2(由黑蜘蛛(潍坊)商务秘书<em>公司</em>托管),,
鼎信通讯,青岛鼎信通讯股份有限公司,青岛市市南区宁夏路288号6号楼5楼B区,,
鼎讯,山东鼎讯信息产业有限公司,山东省济南市高新区颖秀路608号3号楼9层903-904室,,
鼎阳电力,保定鼎阳电力工程有限公司,保定市竞秀街677号火炬产业园2号楼北侧2单元2层,,
鼎镒投资,山东鼎镒投资有限公司,山东省济南市历下区经十路9777号鲁商国奥城项目4、5号楼5-2201,,
鼎元电子,惠州鼎元电子材料有限公司,惠州市惠城区惠环镇平南东升村,,
鼎源公司,北京龙鼎源科技股份有限公司,北京市密云区兴盛南路7号院,,
鼎知资产,杭州鼎知资产管理合伙企业(有限合伙),浙江省杭州市富阳区东洲街道公望路2号,,
定边公司,陕西定边农村商业银行股份有限公司,陕西省榆林市定边县西环路体育中心对面,,
定边拓日,定边拓日现代农业有限公司,陕西省榆林市定边县盐场堡镇东梁村,,
定石投资,温州定石投资管理中心(有限合伙),浙江省温州市经济技术开发区滨海二十一路366号,,
定州中标,定州市中标节能技术服务有限公司,定州市唐河循环经济产业园区,,
东阿阿胶,东阿阿胶股份有限公司,山东省东阿县<em>阿胶</em>街78号,,
东安动力,哈尔滨东安汽车动力股份有限公司,哈尔滨市南岗区高新技术开发区１３栋,,
东安光电,山东安光电气有限公司,山东省德州市庆云县尚堂镇双河工业园,,
东安集团,河北东安集团有限公司,石家庄高新区燕山大街99号办公楼208室,,
东安兄弟,天津东安兄弟有限公司,天津开发区西区泰民路58号101室,,
东安液压,如皋市鼎浩液压机械股份有限公司,江苏省南通市如皋市城北街道仁寿西路188号,,
东昂制药,沈阳东昂制药有限公司辉山中药提取分厂,沈阳市东陵区辉山街53-28号,,
东百集团,福建东百集团股份有限公司,福建省福州市鼓楼区八一七北路84号-185号(除178-1号),,
东百瑞兴,东百瑞兴资本管理有限公司,平潭潭城镇城东居委会小湖庄西航路北段东侧(地号:48-22)404室,,
东柏文化,南通东柏文化发展合伙企业(有限合伙),海安市城东镇东海大道22号,,
东邦药业,浙江东邦药业有限公司,浙江省化学原料药基地临海区块,,
东邦御厨,北京东邦御厨科技股份有限公司,北京市延庆区中关村延庆园风谷四路8号院27号楼-1至6层1室,,
东宝置业,江苏东宝置业有限公司,无锡市南湖大道501号F幢1楼,,
东北大学设计研究院,东北大学设计研究院(有限公司),沈阳市和平区安图街8号,,
东北电气,东北电气发展股份有限公司,海口市南海大道266号海口国家高新区创业孵化中心A楼5层A1-1077室,,
东北特钢,东北特殊钢集团股份有限公司,辽宁省大连市金州区登沙河临港工业区河滨南路18号,,
东北特钢集团,东北特钢集团大连特殊钢有限责任公司,辽宁省大连市金州区登沙河临港工业区河滨南路18号,,
东北亚航空城,大连东北亚航空城建设有限公司,辽宁省大连经济技术开发区哈尔滨路31号1号-4公建,,
东北证券,东北证券股份有限公司,长春市生态大街6666号,,
东北制药,东北制药集团股份有限公司,沈阳经济技术开发区昆明湖街,,
东北制药集团供销,东北制药集团供销有限公司,沈阳市铁西区兴华南街56号,,
东北制药集团沈阳第一制药,东北制药集团沈阳第一制药有限公司,<em>沈阳</em>经济技术开发区昆明湖街8号,,
东贝B股,黄石东贝电器股份有限公司,湖北省黄石经济技术开发区金山大道东6号,,
东贝电器,黄石东贝电器股份有限公司,湖北省黄石经济技术开发区金山大道东6号,,
东贝国际贸易,广州东贝国际贸易有限公司,广州市南沙区万顷沙镇万康二巷5号(自主申报),,
东贝机电集团,黄石东贝机电集团有限责任公司,湖北省黄石市铁山区武黄路5号,,
东贝集团,黄石东贝机电集团有限责任公司,湖北省黄石市铁山区武黄路5号,,
东部集团,东部机场集团有限公司,南京市江宁禄口镇,,
东部投资,深圳华侨城东部投资有限公司,深圳市坪山区坪山街道行政二路4号招商花园城10栋311室,,
